   1.3312500e+02   5.9957276e+01   1.2855051e-02  -8.0489024e-01   3.1553512e+01   6.5236254e+01   1.7351796e+00   1.3585077e+00
   1.2514844e+02   4.6000015e+01   1.1433311e-01  -4.1770772e-02   3.2182274e+00   1.7953117e+01   7.5178788e+00   6.9187868e+01
   9.9281250e+01   7.1956469e+01   7.6555785e-01  -8.2764003e-01   1.9723411e+02   6.3758798e+01  -1.8763877e+00   2.4312966e+00
   8.3937500e+01   4.5712715e+01   7.4877682e-01   1.3429017e+00   1.7474916e+00   1.2070575e+01   1.1838557e+01   1.1910008e+03
   1.3513281e+02   4.7871797e+01  -1.5598068e-01   3.7556666e-01   5.2299331e+00   7.3704322e+00   5.7874665e+00   3.9372558e+01
   1.1171094e+02   4.6570537e+01   2.7286063e-01  -6.1646003e-02   2.1396321e+00   1.6655713e+01   9.3538721e+00   9.7733760e+01
   1.2732813e+02   4.5339537e+01  -2.8664610e-02  -2.0653223e-01   3.9556856e+00   2.6251782e+01   6.8159052e+00   4.6623791e+01
   1.0191406e+02   5.2239537e+01   2.1674266e-01  -2.9125372e-01   9.3720736e+00   3.5106210e+01   4.1251570e+00   1.6646779e+01
   1.0874219e+02   4.7589102e+01   4.6244424e-01   2.4513889e-01   1.7379599e+01   5.1981744e+01   2.8487387e+00   6.6280346e+00
   1.2848438e+02   5.0991418e+01   5.8376664e-02  -4.9591961e-01   1.7566890e+00   1.6897443e+01   1.1758068e+01   1.5288970e+02
   1.0223438e+02   4.4507809e+01   5.4361882e-01   4.5556247e-01   4.7508361e+00   2.8102264e+01   6.2507154e+00   3.9413597e+01
   9.8570313e+01   4.5069509e+01   3.4915688e-01   8.5331864e-01   1.8152174e+00   1.3492664e+01   1.0800264e+01   1.4639333e+02
   3.6710938e+01   3.8260242e+01   4.3633066e+00   2.0296980e+01   1.0721237e+02   7.4621195e+01   1.1588305e-01  -8.1963770e-01
   1.0875781e+02   4.7470837e+01   2.3388338e-01  -1.1839737e-02   3.4289298e+00   2.2805726e+01   7.4310873e+00   5.8339075e+01
   1.1767969e+02   4.7457042e+01   2.1480140e-01  -1.3550329e-01   2.7316054e+00   2.1993288e+01   8.4016689e+00   7.1587641e+01
   4.3500000e+01   2.8491227e+01   4.3345650e+00   2.6339870e+01   3.9585284e+01   7.5533411e+01   1.7061019e+00   1.4033518e+00
   1.2209375e+02   5.0783461e+01   1.7993670e-02  -4.1707586e-01   1.7968227e+00   1.3684562e+01   1.0424573e+01   1.1910008e+03
   1.2155469e+02   5.8891294e+01   1.3886214e-02  -7.1180853e-01   3.2190635e+00   1.9526429e+01   7.7755105e+00   6.9802818e+01
   1.0770313e+02   4.4726313e+01  -1.7380208e+00   3.9077478e-01   2.5986622e+00   1.7145047e+01   8.4987412e+00   8.5013918e+01
   8.4546875e+01   3.5810451e+01   9.0360292e-01   2.9691757e+00   1.1964883e+00   1.2178948e+01   1.3953464e+01   2.2897044e+02
   1.2656250e+02   4.0253057e+01   6.2489168e-02   4.3127560e-01   2.3804348e+00   7.3704322e+00   9.5140086e+00   9.5381021e+01
   6.6851563e+01   5.8088038e+01   1.8021323e+00   2.2329834e+00   6.7020903e+01   8.0612872e+01   8.4173988e-01  -6.3775173e-01
   1.0007813e+02   5.1508284e+01   4.9982803e-01   6.0150662e-02   4.1086957e+00   2.1705768e+01   7.1191642e+00   1.1910008e+03
   1.3526563e+02   5.0122426e+01  -1.0125929e-01  -3.9828974e-01   2.7056856e+00   1.4418100e+01   8.3571149e+00   9.9267686e+01
   1.0527344e+02   4.8253030e+01   5.1267616e-01   4.5031755e-01   2.4188963e+00   1.7697739e+01   8.4906647e+00   8.1512295e+01
   1.4296875e+02   4.1558494e+01  -3.4329542e-01   3.9128112e-01   7.1153846e+00   3.2017450e+01   4.7472194e+00   2.2297959e+01
   1.0717188e+02   4.1142684e+01   4.2180908e-01   1.5143374e+00   1.3168896e+00   1.1166979e+01   1.3669691e+01   2.5059814e+02
   1.2627344e+02   4.9217901e+01   2.8076659e-02  -1.7673549e-01   2.4322742e+00   1.3379198e+01   9.2033592e+00   1.2480816e+02
   1.2834375e+02   4.6158598e+01  -4.9487341e-02   1.3021134e-01   3.6479933e+00   2.0200972e+01   6.7749329e+00   1.1910008e+03
   8.9445313e+01   3.6536756e+01   8.9555586e-01   3.1641321e+00   1.8503344e+00   1.5446320e+01   1.1893742e+01   1.6394570e+02
   1.1006250e+02   4.1789605e+01   3.1497378e-01   9.4960794e-01   1.6112040e+00   1.3439267e+01   1.1807789e+01   1.7037121e+02
   9.8523438e+01   4.6928963e+01   2.9674595e-01   3.4151217e-01   1.0777592e+00   1.2534160e+01   1.4097760e+01   2.2431259e+02
   1.0707031e+02   5.1695198e+01  -1.7380208e+00  -4.0065800e-01   1.8327759e+00   1.7559706e+01   1.0530075e+01   1.1713178e+02
   1.3147656e+02   5.5994973e+01   6.4627218e-02  -5.9663478e-01   2.8578595e+00   1.8310218e+01   8.9478558e+00   9.4301286e+01
   9.5679688e+01   4.0816651e+01   5.3437512e-01   1.4508429e+00   3.6061873e+00   2.1245805e+01   7.9984847e+00   7.3620440e+01
   1.0933594e+02   4.7861009e+01   2.3816977e-01   2.6665481e-01   2.2190635e+00   1.3922402e+01   9.6556504e+00   1.2328703e+02
   1.2059375e+02   5.5713895e+01  -1.7380208e+00  -2.3214193e-01   3.5317726e+00   2.0847988e+01   8.0885080e+00   7.5919711e+01
   1.1253906e+02   4.7187111e+01   1.2959547e-01  -1.2627552e-01   2.3118729e+00   1.8861285e+01   8.9086205e+00   8.4424333e+01
   1.1482813e+02   4.9345736e+01   1.3593489e-01  -3.1379450e-01   5.4180602e+00   2.9236937e+01   5.9042263e+00   3.5515654e+01
   1.2610156e+02   5.0902456e+01  -1.2612826e-01  -5.2423940e-01   8.8837793e+00   4.1558566e+01   4.5307554e+00   1.1910008e+03
   1.2624219e+02   4.9272004e+01   8.8329184e-02  -1.4710339e-01   1.4615385e+00   1.1595511e+01   1.2638492e+01   2.1698956e+02
   1.1724219e+02   5.2802217e+01   2.1725297e-01  -3.6792606e-01   1.3586957e+00   1.2478514e+01   1.3067673e+01   2.0435733e+02
   1.3480469e+02   4.7982103e+01  -2.1826735e-01   1.4367744e-02   5.1705686e+00   2.7958809e+01   6.1427077e+00   3.9653668e+01
   1.1893750e+02   4.9807559e+01   3.9405311e-01   3.6605939e-02   7.5836120e-01   9.7349990e+00   1.8472123e+01   4.1843459e+02
   1.3021875e+02   4.5739571e+01  -2.7383100e-03   2.9734548e-01   5.7182274e+00   2.5782504e+01   5.8237803e+00   3.8072418e+01
   1.0303125e+02   3.5758071e+01   4.0311974e-01   1.6482954e+00   2.1036789e+00   1.8008247e+01   9.6581432e+00   1.0015179e+02
   9.6312500e+01   4.1478487e+01   5.6661416e-01   1.1588344e+00   2.5744147e+00   1.5407247e+01   9.0613276e+00   1.0621265e+02
   1.1028906e+02   4.8791033e+01   2.0724651e-01  -1.8813024e-01   1.1304348e+00   1.2892651e+01   1.4042149e+01   2.2355768e+02
   1.1814063e+02   5.8562164e+01   1.4826646e-01  -8.0480915e-01   2.0543478e+00   1.4649571e+01   1.0695138e+01   1.4513371e+02
   6.9210938e+01   3.5257236e+01   1.0930961e+00   4.4351218e+00   2.3453177e+00   2.0200260e+01   9.3896133e+00   9.1750817e+01
   1.2003125e+02   5.5151487e+01  -1.2120005e-01  -3.6187410e-01   3.1705686e+00   1.8300657e+01   7.0262628e+00   5.8522356e+01
   9.4500000e+01   4.9495423e+01  -1.7380208e+00   5.4789264e-01   2.2658863e+00   1.3184802e+01   9.6135218e+00   1.3415953e+02
   1.4475000e+02   4.2042761e+01  -8.0527561e-02   6.4657579e-01   2.0693980e+00   7.3704322e+00   1.1055040e+01   1.5066348e+02
   1.1998438e+02   4.5063841e+01   1.8279520e-01   1.2897953e-01   2.3595318e+00   1.4671184e+01   9.3415040e+00   1.1297585e+02
   1.2655469e+02   4.5013333e+01   3.8031776e-01   3.0855318e-01   4.9832776e+00   2.8880935e+01   5.9386143e+00   3.4917943e+01
   1.2655469e+02   5.3520558e+01   1.1648633e-01  -2.7756295e-01   1.6896321e+01   5.1416451e+01   2.9345455e+00   7.1685514e+00
   1.3022656e+02   3.6638055e+01  -1.0841694e-01   1.2992773e+00   1.7478261e+01   4.6029876e+01   2.6749406e+00   6.3960159e+00
   1.2828906e+02   5.5265150e+01   6.9834842e-02  -4.4316431e-01   1.8469900e+00   1.3241170e+01   1.1142558e+01   1.6186839e+02
   1.3914063e+02   4.3638382e+01  -2.4788408e-01   9.8468574e-02   4.2583612e+00   2.1325499e+01   6.3125344e+00   4.5610779e+01
   1.2898438e+02   5.2181023e+01   1.7389895e-01  -4.2986420e-01   1.1998328e+00   1.4824538e+01   1.3278098e+01   1.8328361e+02
   9.5007813e+01   3.7652502e+01   3.1586960e-01   1.8021617e+00   2.9506689e+00   2.0500185e+01   7.8097408e+00   6.6800149e+01
   9.5289063e+01   4.7040068e+01   4.1182647e-01   5.0311606e-01   4.8904682e+00   2.3738871e+01   6.2392359e+00   4.4177220e+01
   1.0531250e+02   4.1734232e+01   8.4288800e-01   1.5835877e+00   5.6203177e+01   7.5998733e+01   8.5848332e-01   1.1910008e+03
   7.9070313e+01   4.3383858e+01   1.5849398e+00   3.8850980e+00   3.4217391e+01   6.4417648e+01   1.7182831e+00   1.6807393e+00
   1.3177344e+02   4.6858033e+01  -7.7511417e-02   2.7226062e-01   4.2650502e+00   2.4599824e+01   6.4677033e+00   4.4064101e+01
   9.8562500e+01   4.0053236e+01  -1.7380208e+00   1.4374560e+00   3.4138796e+00   2.1925118e+01   7.7363759e+00   1.1910008e+03
   1.3196094e+02   4.4180277e+01   1.9232937e-01   4.0670238e-01   2.5551839e+00   1.7639870e+01   8.5900995e+00   8.7220270e+01
   1.1078906e+02   4.6242170e+01   1.5480062e-01   1.7427097e-02   1.1588629e+00   1.0661790e+01   1.4970074e+01   2.9407629e+02
   1.3606250e+02   4.2716681e+01  -1.7380208e+00   3.6193184e-01   3.5785953e+00   2.3389597e+01   7.5600968e+00   6.0960257e+01
   1.1880469e+02   4.6779245e+01   2.8203770e-01   1.1774237e-01   2.2767559e+00   1.4457046e+01   9.5958521e+00   1.1791522e+02
   1.2881250e+02   4.5604576e+01  -2.1829744e-02   3.6762602e-01   4.8729097e+00   7.3704322e+00   6.2349847e+00   4.0157934e+01
   1.1258594e+02   3.7175371e+01   8.4456105e-02   1.3796787e+00   1.4412207e+01   5.3979417e+01   3.5014415e+00   1.0355612e+01
   1.3266406e+02   5.6393744e+01  -1.5343389e-01  -6.8234859e-01   3.1872910e+00   1.6531263e+01   7.6203747e+00   7.5811188e+01
   1.2482813e+02   4.4107488e+01  -1.7380208e+00   8.6567538e-01   1.4757525e+00   1.4318063e+01   1.1324041e+01   1.4498612e+02
   1.0300781e+02   4.8706150e+01   2.3833235e-01  -1.0529437e-02   9.6070234e-01   1.0062395e+01   1.6611568e+01   3.5983111e+02
   1.1728906e+02   4.3420393e+01   7.8452945e-02   5.3366570e-01   1.9096990e+00   1.5921585e+01   9.6549990e+00   1.0539468e+02
   1.4771094e+02   5.5933017e+01  -4.1923216e-01  -4.9305121e-01   2.1588629e+00   2.0614227e+01   9.9873869e+00   1.0171080e+02
   1.1546094e+02   5.8184902e+01   3.3178990e-01  -4.7899374e-01   1.5000000e+00   1.3988379e+01   1.2347547e+01   1.7739365e+02
   1.1623438e+02   5.0753461e+01   3.4241025e-01   9.1198089e-02   1.6413043e+00   1.1309980e+01   1.2880816e+01   2.3389601e+02
   1.4811719e+02   4.6382180e+01  -1.7380208e+00   2.9699801e-02   2.6371237e+00   1.6335388e+01   8.4366286e+00   8.7223655e+01
   1.0163281e+02   4.2311876e+01   6.6767369e-01   1.0867325e+00   7.7591973e-01   1.0155807e+01   1.7303536e+01   3.6389506e+02
   9.3273438e+01   3.4487705e+01   7.3314004e-01   3.1082397e+00   2.0451505e+00   1.5170865e+01   9.5886394e+00   1.1001317e+02
   1.3327344e+02   4.8008579e+01   2.2502268e-02  -1.2390523e-01   2.7408027e+00   1.5082927e+01   8.5253133e+00   9.6518379e+01
   1.3989063e+02   3.8536759e+01  -6.5194501e-02   1.3359372e+00   1.4489967e+00   1.3932706e+01   1.2563883e+01   1.8083864e+02
   1.2242969e+02   5.2139489e+01   2.9505911e-01   1.3024589e-02   1.5739967e+01   4.5046614e+01   2.9134880e+00   7.7459764e+00
   1.3978125e+02   6.6889477e+01  -2.8086867e-01  -1.1692417e+00   2.6839465e+00   2.1101374e+01   8.8060971e+00   7.9959458e+01
   1.2486719e+02   4.9245300e+01   4.5658940e-02  -1.6081732e-01   2.6521739e+00   2.0428546e+01   9.3242473e+00   9.3525960e+01
   1.3420313e+02   4.9211813e+01  -1.7380208e+00   1.5141384e-01   2.5961538e+00   1.5989648e+01   8.7959519e+00   9.5561607e+01
   1.2172656e+02   4.5798594e+01   3.9552195e-01   4.6987869e-01   1.3762542e+00   1.2789480e+01   1.1963872e+01   1.7679078e+02
   9.6898438e+01   4.7004794e+01   4.9567563e-01   5.2946766e-01   1.0392977e+00   1.3650840e+01   1.4871933e+01   2.3359068e+02
   1.0967969e+02   4.6940610e+01   3.0066282e-01  -8.9494300e-03   4.3394649e+00   2.4277282e+01   6.4033289e+00   4.4192127e+01
   9.7414063e+01   4.3657496e+01   4.5610831e-01   8.2376648e-01   1.9899666e+00   1.7799184e+01   1.0144783e+01   1.1180421e+02
   1.2889063e+02   5.2095950e+01   9.0649498e-02  -1.4749826e-01   1.3720736e+00   1.0583378e+01   1.4405699e+01   2.9168387e+02
   1.0762500e+02   3.7776688e+01   4.3600041e-01   1.7313257e+00   2.1739130e+00   1.4635820e+01   9.4073708e+00   1.1175090e+02
   9.6218750e+01   4.2145940e+01  -1.7380208e+00   9.7000023e-01   1.4640468e+00   1.3155344e+01   1.2349430e+01   1.8256165e+02
   7.6570313e+01   3.9105963e+01   8.0733079e-01   2.1748188e+00   1.8687291e+00   1.8199066e+01   1.0556167e+01   1.1568919e+02
   1.4583594e+02   5.0624194e+01  -1.8151954e-01  -2.9142406e-02   5.0167224e-01   7.3704322e+00   2.8137282e+01   8.8015612e+02
   1.0689063e+02   6.0368819e+01  -1.7380208e+00  -7.1080863e-01   1.1446488e+00   1.3876606e+01   1.4950153e+01   2.4627723e+02
   1.4042969e+02   4.7064066e+01  -4.8904984e-02   4.9982038e-01   5.4347826e-01   1.0081306e+01   2.2573538e+01   5.3222142e+02
   1.0128906e+02   3.9747278e+01   6.6838206e-01   1.6951425e+00   2.0710702e+00   1.6336475e+01   9.3212987e+00   9.9149196e+01
   1.3880469e+02   4.7956207e+01   5.2261198e-02   1.4451174e-01   4.7190635e+00   2.6456432e+01   6.3877340e+00   4.3343473e+01
   1.2186719e+02   5.0261561e+01   1.0166371e-01  -8.7821480e-02   8.3929766e+00   3.5662123e+01   4.3648276e+00   1.8467704e+01
   8.6562500e+01   3.3182909e+01   8.0347354e-01   4.0182797e+00   2.3645485e+00   1.6368945e+01   8.5570618e+00   8.6854271e+01
   6.0296875e+01   4.6445088e+01   2.0788663e+00   4.6775669e+00   9.9698161e+01   7.9813862e+01   7.8518481e-02  -1.1735771e+00
   1.2072656e+02   3.6473174e+01   1.1068929e-01   1.2236329e+00   3.0610368e+00   1.7803426e+01   8.1689252e+00   8.2295151e+01
   1.0944531e+02   4.5584367e+01   2.5893496e-01   3.2458877e-01   1.5953177e+00   1.1598283e+01   1.2502274e+01   2.1583254e+02
   1.0585156e+02   3.0575493e+01   5.9564614e-01   3.8993637e+00   3.2600334e+00   2.0941193e+01   7.4022004e+00   1.1910008e+03
   1.1980469e+02   4.4392084e+01   2.0889498e-01   8.2088123e-01   3.0117057e+00   2.4447812e+01   8.0599956e+00   6.3593369e+01
   1.2371094e+02   4.9397171e+01   2.8392948e-02  -2.7433432e-01   4.1103679e+00   2.4020327e+01   7.0447230e+00   5.4052411e+01
   1.2110156e+02   5.1769447e+01  -3.2284824e-02  -3.3796855e-01   1.3545151e+00   1.0435648e+01   1.4924965e+01   3.0856226e+02
   1.2382813e+02   4.9612894e+01   2.2555676e-01  -6.7658364e-02   1.3670569e+00   1.4850646e+01   1.3479965e+01   1.9871253e+02
   1.0891406e+02   5.1423795e+01   1.0828404e-01  -2.1273434e-01   3.1454850e+00   1.6517718e+01   7.9330980e+00   8.3859624e+01
   1.2863281e+02   4.3820278e+01   1.7307591e-01   1.7595750e-01   1.9949833e+00   1.5986720e+01   9.5343356e+00   1.0476069e+02
   6.1671875e+01   3.6375453e+01   2.2652207e+00   8.7099809e+00   5.5936455e+00   2.9623960e+01   6.0722159e+00   3.8235991e+01
   1.2825781e+02   4.1253077e+01  -2.2580060e-01   4.8586689e-01   2.3816890e+01   6.2888810e+01   2.3849604e+00   4.0018593e+00
   1.4228906e+02   4.9056115e+01  -1.1112809e-01  -9.6114076e-02   1.5651338e+01   4.9303151e+01   3.0732784e+00   8.2027375e+00
   1.5160938e+02   5.0195280e+01  -3.5296628e-01  -2.6863383e-01   5.9155518e+00   7.3704322e+00   5.8366900e+00   3.4974964e+01
   1.4119531e+02   4.1906529e+01   4.2272873e-02   3.9218036e-01   2.5484950e+00   1.6650554e+01   8.9762233e+00   9.5091538e+01
   1.1002344e+02   4.1408307e+01   3.4043113e-01   6.0337661e-01   7.1822743e-01   9.7636810e+00   2.1504923e+01   5.0868520e+02
   1.3307031e+02   5.6089937e+01  -3.1269993e-01  -4.0566960e-01   1.9850334e+01   5.4987398e+01   2.6337993e+00   5.4196249e+00
   1.0097656e+02   4.3225691e+01   3.0231285e-01   5.1579565e-01   6.6596990e+00   3.2016725e+01   5.3847017e+00   3.0192608e+01
   1.3030469e+02   5.3436229e+01  -1.9115954e-01  -5.6556488e-01   2.7265886e+00   1.9953198e+01   8.0651413e+00   6.9604993e+01
   1.1508594e+02   5.0859338e+01   1.2992206e-01  -1.5021642e-01   1.8453177e+00   1.7264768e+01   1.0458460e+01   1.1720320e+02
   7.9937500e+01   3.5633278e+01   1.0762627e+00   3.5814474e+00   1.0142140e+00   7.3704322e+00   1.4606074e+01   2.4580908e+02
   1.2780469e+02   5.3558388e+01   1.1931857e-01  -3.6025043e-01   1.9230769e+00   1.2255806e+01   1.0794038e+01   1.7014996e+02
   1.1458594e+02   5.9537085e+01   3.4622082e-01  -7.0547273e-01   3.7775920e+00   2.6556163e+01   7.7499785e+00   6.0450599e+01
   1.3093750e+02   5.2400016e+01  -1.7380208e+00  -5.5853743e-01   4.7625418e+00   2.5797069e+01   6.5088065e+00   4.4347943e+01
   1.0890625e+02   4.8726507e+01  -5.4441070e-03   2.7903317e-01   1.0309365e+02   9.3269145e+01  -1.6928598e-01  -1.9036019e+00
   1.1455469e+02   5.0904907e+01   2.6943462e-01  -2.6115823e-01   2.6722408e+00   1.7737955e+01   8.3561512e+00   8.1240545e+01
   1.2792188e+02   5.5652466e+01  -1.5785319e-01  -6.9816144e-01   1.9866221e+00   1.6583724e+01   1.0603200e+01   1.2489078e+02
   1.4408594e+02   4.9292340e+01  -6.5190361e-02  -1.8070829e-01   2.6797659e+00   1.6473967e+01   7.8311072e+00   7.5937462e+01
   1.1416406e+02   5.0974071e+01   3.3673400e-03  -3.1298852e-01   1.2148829e+00   1.2032974e+01   1.3372199e+01   2.1838754e+02
   1.1589063e+02   5.0114593e+01   3.2382491e-01   1.3062487e-01   1.9038462e+00   1.2742167e+01   1.1418078e+01   1.7060957e+02
   8.7531250e+01   3.8650667e+01   4.5047723e-01   1.5574857e+00   3.0811037e+00   7.3704322e+00   7.8614370e+00   6.4384055e+01
   1.3078125e+02   4.7616131e+01   1.0445290e-03  -1.1447200e-01   1.8988294e+00   1.2277272e+01   1.1428533e+01   1.8014091e+02
   1.1803906e+02   3.6176305e+01   3.7332611e-01   1.7111398e+00   2.1780936e+00   7.3704322e+00   9.9830238e+00   1.1364247e+02
   1.2536719e+02   4.9265840e+01  -3.2366243e-02  -1.1901649e-01   2.5568562e+00   1.4591687e+01   8.8696746e+00   1.0558245e+02
   1.3140625e+02   5.2969248e+01   6.7051822e-02  -3.6670492e-01   1.7557860e+02   8.8165423e+01  -1.1861960e+00  -2.2469397e-01
   1.0920313e+02   5.1112981e+01   2.2020607e-01   5.5751965e-02   2.0702341e+00   1.4823773e+01   1.0253072e+01   1.2988540e+02
   1.0650000e+02   4.6857163e+01   1.9497181e-01   1.9513869e-01   3.1576087e+01   7.3704322e+00   1.6938922e+00   1.3486067e+00
   9.7421875e+00   3.0262200e+01   7.0886095e+00   5.0954249e+01   8.4117057e+01   5.9367088e+01   9.0104751e-01   5.5631596e-01
   1.0287500e+02   4.3575904e+01   6.8061362e-01   1.1889219e+00   4.3503344e+00   2.5984531e+01   6.5352098e+00   4.4613618e+01
   9.5882813e+01   4.8973466e+01   5.4590344e-01   7.3095701e-01   1.7391304e+00   1.2567830e+01   1.1538679e+01   1.7440313e+02
   1.3010156e+02   4.9182034e+01   1.0110812e-01   1.1775402e-02   2.3979933e+00   1.4626754e+01   8.7382225e+00   1.0115142e+02
   1.3507813e+02   4.3117139e+01   6.7585331e-02   6.1427247e-02   2.0802676e+00   1.3339605e+01   9.9790613e+00   1.3578536e+02
   1.1496094e+02   4.6562861e+01   4.1905513e-01   1.1901860e-01   1.7934783e+00   7.3704322e+00   1.1194430e+01   1.3125178e+02
   1.3347656e+02   4.8632224e+01  -2.3286335e-01  -1.0214478e-01   3.7541806e+00   2.4897242e+01   7.2116300e+00   5.4143999e+01
   1.2272656e+02   4.8973481e+01  -1.8332218e-02   2.6086030e-03   1.0402174e+01   3.9759242e+01   4.0204605e+00   1.5519744e+01
   8.4335938e+01   4.2102605e+01   8.5922474e-01   1.9821417e+00   1.1533445e+01   4.3870855e+01   3.9699817e+00   1.4977898e+01
   9.7812500e+01   3.8595407e+01   4.4115355e-01   1.8140311e+00   3.3202341e+00   2.1144280e+01   7.8609809e+00   6.9138620e+01
   1.0754688e+02   4.5320018e+01  -1.7380208e+00   7.4184359e-01   1.6220736e+00   1.1825698e+01   1.2007966e+01   1.9979063e+02
   1.1817188e+02   4.3396988e+01  -1.7380208e+00   7.6980941e-01   2.5652174e+00   1.6541574e+01   8.5102586e+00   8.6458634e+01
   1.1507813e+02   5.5950538e+01   2.2853460e-01  -4.6553386e-01   2.2993311e+00   2.0360440e+01   9.7810643e+00   9.9775067e+01
   1.0596094e+02   4.8549653e+01  -1.7380208e+00   5.0094631e-01   6.3167224e+01   8.5327338e+01   6.3255938e-01  -1.5479403e+00
   1.0961719e+02   3.7005937e+01   3.7588999e-01   1.3530861e+00   1.5484950e+00   7.3704322e+00   1.2105825e+01   1.8326666e+02
   1.1420313e+02   4.9445892e+01   8.2937580e-03  -1.4187247e-01   2.4866221e+00   1.5340254e+01   9.2286981e+00   1.0928572e+02
   1.1954688e+02   4.1537419e+01   1.3276639e-01   1.0491380e+00   4.2165552e+00   2.5951313e+01   6.4996512e+00   4.3063616e+01
   1.2421094e+02   5.0149722e+01   1.1200749e-01   1.4435101e-01   2.2483278e+00   1.3786695e+01   9.9021574e+00   1.3021233e+02
   9.5929688e+01   4.9886932e+01   2.7350076e-01  -3.2140065e-01   2.7057692e+01   6.9247345e+01   2.1818977e+00   2.8031899e+00
   6.6492188e+01   3.3842927e+01   2.5427304e+00   1.0994893e+01   7.8344482e+00   3.3661621e+01   5.0915727e+00   2.6912283e+01
   1.0812500e+02   4.6405819e+01   4.2883731e-01   2.3480018e-01   2.0158863e+00   7.3704322e+00   9.7797446e+00   1.0590087e+02
   8.5796875e+01   3.9866253e+01   5.8052426e-01   1.4526307e+00   1.6212375e+00   1.3582137e+01   1.1400625e+01   1.5655780e+02
   1.2176563e+02   5.5678974e+01  -1.7380208e+00  -5.2860390e-01   1.2148829e+01   4.0803935e+01   3.4443487e+00   1.1164706e+01
   1.3644531e+02   5.4866288e+01  -1.5867680e-01  -5.8869351e-01   1.8528428e+00   1.7814168e+01   1.1058029e+01   1.2714339e+02
   1.5025000e+02   5.3493282e+01  -2.2179244e-01  -3.0940415e-01   2.3754181e+00   1.9157646e+01   1.0266220e+01   1.1608030e+02
   9.5367188e+01   4.5342252e+01   7.4233822e-01   1.3096644e+00   2.5074415e+01   7.3704322e+00   1.5169374e+00   1.2623548e+00
   1.4371094e+02   4.7219592e+01  -1.9388499e-01   1.9057916e-01   1.1914716e+00   9.9355428e+00   1.6587966e+01   3.7145289e+02
   1.2281250e+02   3.9163270e+01   1.7605794e-01   7.8235968e-01   3.9021739e+00   2.1111496e+01   6.5392256e+00   4.7987757e+01
   1.2233594e+02   4.8864493e+01   7.9585207e-02  -2.8881802e-01   1.1903261e+02   8.5955906e+01  -6.1326586e-01  -1.5126904e+00
   1.2117188e+02   4.8481973e+01  -1.3328221e-01  -1.3276788e-01   3.6998328e+00   7.3704322e+00   7.3615318e+00   6.7719184e+01
